PassengerId,Transported,Probabilidad
2469_01,True,0.9572
2469_02,False,0.0874
2473_01,False,0.1324
2481_01,True,0.6361
2481_02,False,0.142
2482_01,False,0.0454
2482_02,False,0.0134
2484_01,True,0.9632
2484_02,False,0.1158
2485_01,False,0.1085
2487_01,True,0.9525
2487_02,True,0.9718
2487_03,False,0.2084
2490_01,False,0.1206
2493_01,False,0.003
2493_02,False,0.0852
2494_01,True,0.9838
2494_02,False,0.0031
2495_01,False,0.0863
2501_01,True,0.9915
2504_01,False,0.3533
2507_01,True,0.5451
2511_01,False,0.4579
2514_01,False,0.3583
2517_01,True,0.9555
2525_01,False,0.0895
2529_01,False,0.0568
2533_01,False,0.2347
2536_01,True,0.9622
2538_01,True,0.9858
2538_02,True,0.9673
2539_01,False,0.3707
2543_01,False,0.4895
2554_01,True,0.557
2556_01,True,0.9492
2563_01,True,0.5506
2566_01,False,0.0879
2567_01,True,0.5353
2567_02,True,0.9639
2568_01,True,0.5405
2569_01,False,0.4471
2570_01,True,0.5451
2575_01,False,0.4662
2576_01,True,0.9593
2577_01,True,0.5341
2577_02,False,0.4558
2579_01,False,0.1061
2583_01,True,0.5451
2585_01,True,0.9689
2586_01,True,0.5648
2587_01,True,0.9638
2587_02,True,0.966
2600_01,True,0.8754
2603_01,True,0.5204
2603_02,False,0.4992
2604_01,True,0.6063
2608_01,True,0.5341
2610_01,False,0.0514
2611_01,False,0.1225
2612_01,False,0.1903
2613_01,True,0.5247
2614_01,False,0.127
2615_01,False,0.3887
2620_01,True,0.6505
2621_01,False,0.002
2623_01,False,0.1292
2630_01,False,0.2126
2630_02,False,0.4808
2630_03,False,0.4605
2632_01,False,0.1143
2637_01,False,0.16
2637_02,True,0.6256
2637_03,True,0.5915
2639_01,True,0.9613
2644_01,False,0.1968
2653_01,False,0.1904
2654_01,False,0.0223
2656_01,True,0.9915
2665_01,False,0.0086
2667_01,True,0.9915
2667_02,False,0.0392
2667_03,False,0.0285
2667_04,True,0.9838
2667_05,True,0.9911
2669_01,False,0.1187
2673_01,True,0.9016
2674_01,False,0.3232
2674_02,False,0.4302
2680_01,False,0.0023
2681_01,True,0.6177
2686_01,False,0.0277
2689_01,False,0.0517
2694_01,True,0.9742
2694_02,True,0.9672
2696_01,True,0.9852
2699_01,False,0.1216
2705_01,True,0.5341
2710_01,True,0.9915
2710_02,True,0.9915
2711_01,True,0.5596
2715_01,False,0.1134
2715_02,False,0.0785
2716_01,False,0.0822
2716_02,True,0.9858
2719_01,False,0.1163
2719_02,True,0.971
2719_03,False,0.0611
2728_01,True,0.6801
2731_01,True,0.5512
2733_01,False,0.2202
2735_01,False,0.145
2742_01,True,0.6356
2744_01,False,0.3879
2749_01,True,0.5536
2757_01,False,0.0777
2761_01,False,0.1709
2761_02,True,0.7317
2766_01,True,0.6819
2767_01,False,0.123
2771_01,False,0.1615
2775_01,True,0.5125
2776_01,False,0.47
2777_01,True,0.9669
2779_01,False,0.1373
2782_01,False,0.028
2791_01,False,0.1523
2794_01,False,0.0918
2794_02,False,0.1159
2794_03,True,0.8536
2794_04,True,0.9201
2794_05,False,0.0955
2794_06,True,0.9468
2794_07,True,0.9442
2800_01,True,0.6997
2803_01,True,0.9574
2804_01,True,0.5512
2808_01,True,0.991
2808_02,True,0.9835
2815_01,False,0.1331
2815_02,True,0.6235
2815_03,True,0.5535
2816_01,True,0.9732
2827_01,True,0.5852
2828_01,False,0.2082
2829_01,True,0.5544
2830_01,True,0.6152
2833_01,True,0.6559
2836_01,True,0.9988
2841_01,False,0.0706
2842_01,True,0.5297
2844_01,False,0.0736
2845_01,True,0.9909
2845_02,True,0.9838
2848_01,True,0.9666
2848_02,True,0.9681
2848_03,True,0.9756
2849_01,False,0.1629
2850_01,True,0.9594
2850_02,True,0.9872
2850_03,False,0.1356
2850_04,True,0.9692
2851_01,False,0.1193
2855_01,True,0.8924
2864_01,False,0.1172
2868_01,True,0.5019
2868_02,True,0.6034
2868_03,False,0.4367
2868_04,True,0.7539
2874_01,False,0.0849
2879_01,False,0.1337
2885_01,False,0.074
2886_01,False,0.0617
2889_01,False,0.1821
2895_01,True,0.9943
2896_01,False,0.117
2898_01,True,0.9878
2898_02,True,0.9673
2903_01,True,0.6676
2904_01,False,0.05
2904_02,True,0.9822
2911_01,True,0.5536
2914_01,True,0.9708
2915_01,True,0.9666
2916_01,True,0.9649
2917_01,False,0.0714
2918_01,False,0.0394
2921_01,False,0.3024
2922_01,True,0.6518
2923_01,True,0.8537
2924_01,False,0.0533
2931_01,True,0.5257
2931_02,False,0.1125
2932_01,True,0.9838
2933_01,False,0.1008
2937_01,False,0.1679
2939_01,True,0.596
2946_01,False,0.172
2946_02,False,0.1989
2946_03,False,0.3262
2946_04,False,0.2573
2947_01,True,0.5532
2951_01,False,0.1028
2952_01,False,0.1202
2955_01,False,0.1603
2957_01,True,0.5257
2963_01,False,0.3875
2967_01,True,0.5315
2973_01,False,0.1153
2974_01,False,0.0978
2976_01,True,0.9921
2976_02,True,0.9915
2976_03,True,0.9932
2976_04,False,0.0085
2977_01,False,0.1587
2977_02,False,0.2467
2977_03,False,0.1245
2978_01,False,0.1465
2980_01,False,0.1948
2981_01,True,0.6559
2985_01,True,0.6519
2987_01,False,0.2928
2989_01,False,0.3529
2991_01,False,0.0405
2997_01,True,0.9834
2997_02,False,0.0066
2997_03,False,0.133
2997_04,True,0.9735
2999_01,False,0.2553
3002_01,False,0.1203
3007_01,False,0.0992
3008_01,True,0.9795
3008_02,False,0.0062
3008_03,True,0.9517
3008_04,True,0.6634
3008_05,True,0.9795
3008_06,True,0.98
3011_01,True,0.5272
3016_01,False,0.3965
3016_02,True,0.5613
3016_03,True,0.5613
3016_04,False,0.127
3017_01,True,0.981
3028_01,True,0.5793
3031_01,True,0.9556
3035_01,False,0.2814
3037_01,True,0.991
3037_02,True,0.9817
3041_01,False,0.122
3043_01,False,0.429
3046_01,True,0.5171
3049_01,False,0.0527
3051_01,False,0.0549
3052_01,False,0.0199
3056_01,True,0.5954
3057_01,False,0.4651
3058_01,False,0.0707
3059_01,True,0.9742
3069_01,False,0.2218
3072_01,True,0.9498
3074_01,True,0.803
3075_01,True,0.6263
3077_01,True,0.9911
3077_02,True,0.9917
3078_01,False,0.0049
3078_02,False,0.007
3078_03,True,0.9922
3078_04,False,0.0014
3086_01,False,0.3312
3089_01,True,0.5747
3094_01,True,0.568
3097_01,True,0.9699
3098_01,False,0.0881
3101_01,False,0.0567
3105_01,True,0.9833
3105_02,True,0.5096
3105_03,True,0.9833
3106_01,True,0.6222
3107_01,False,0.4514
3108_01,True,0.5174
3109_01,False,0.4794
3115_01,True,0.6564
3122_01,False,0.1054
3122_02,False,0.147
3125_01,False,0.0358
3125_02,False,0.0883
3127_01,True,0.992
3129_01,True,0.5063
3135_01,False,0.1756
3137_01,True,0.7571
3139_01,False,0.3039
3141_01,True,0.9633
3144_01,False,0.149
3146_01,False,0.2039
3148_01,True,0.6941
3148_02,False,0.1529
3150_01,False,0.3258
3151_01,True,0.987
3153_01,False,0.0625
3153_02,True,0.6838
3154_01,True,0.5912
3155_01,True,0.9842
3155_02,True,0.915
3156_01,False,0.1895
3157_01,False,0.1317
3160_01,False,0.0745
3165_01,False,0.0903
3167_01,False,0.4143
3170_01,True,0.5951
3173_01,True,0.5946
3177_01,False,0.2098
3178_01,True,0.9684
3183_01,False,0.2581
3186_01,True,0.9684
3187_01,False,0.2322
3190_01,False,0.1188
3190_02,True,0.5747
3194_01,False,0.2451
3198_01,False,0.0194
3199_01,True,0.7957
3202_01,True,0.5466
3207_01,False,0.097
3208_01,False,0.042
3214_01,True,0.9638
3222_01,False,0.1046
3226_01,True,0.9674
3228_01,False,0.1529
3231_01,True,0.7203
3233_01,False,0.4326
3234_01,False,0.1576
3242_01,False,0.139
3244_01,True,0.9588
3244_02,True,0.9694
3244_03,True,0.9712
3245_01,True,0.6234
3245_02,False,0.0369
3246_01,True,0.6115
3249_01,False,0.1122
3249_02,False,0.4323
3250_01,False,0.1328
3251_01,False,0.1118
3257_01,True,0.9655
3261_01,False,0.0124
3263_01,True,0.9638
3264_01,False,0.096
3265_01,False,0.0312
3265_02,True,0.974
3265_03,True,0.9938
3265_04,True,0.9543
3266_01,False,0.2579
3267_01,True,0.9736
3277_01,False,0.0197
3278_01,True,0.9652
3281_01,True,0.9481
3285_01,False,0.0744
3285_02,True,0.5446
3286_01,False,0.1953
3288_01,True,0.965
3290_01,True,0.9673
3290_02,False,0.0329
3291_01,True,0.6281
3302_01,False,0.0718
3303_01,False,0.1185
3306_01,False,0.0317
3307_01,True,0.6998
3316_01,True,0.8343
3320_01,False,0.0038
3320_02,False,0.0147
3321_01,True,0.9638
3333_01,False,0.4927
3334_01,True,0.6076
3335_01,False,0.0853
3340_01,False,0.089
3341_01,True,0.9508
3341_02,False,0.0054
3344_01,True,0.9846
3344_02,True,0.9837
3345_01,True,0.6298
3345_02,False,0.1807
3345_03,True,0.7175
3346_01,False,0.0392
3347_01,True,0.906
3347_02,False,0.0145
3351_01,True,0.7256
3351_02,True,0.6168
3354_01,False,0.0451
3355_01,True,0.6829
3356_01,False,0.2631
3358_01,False,0.1175
3362_01,False,0.335
3362_02,False,0.1408
3366_01,True,0.9848
3367_01,False,0.4886
3368_01,False,0.4272
3368_02,True,0.5961
3368_03,False,0.0773
3368_04,False,0.4272
3368_05,True,0.6724
3368_06,False,0.0405
3368_07,False,0.0582
3369_01,False,0.0235
3373_01,True,0.5946
3374_01,False,0.1151
3375_01,False,0.1484
3376_01,True,0.7498
3378_01,False,0.4622
3379_01,True,0.6869
3385_01,True,0.5793
3388_01,True,0.9933
3393_01,False,0.4917
3398_01,True,0.6087
3399_01,False,0.0971
3400_01,True,0.5946
3407_01,False,0.3063
3407_02,False,0.0755
3411_01,False,0.234
3411_02,False,0.1779
3411_03,False,0.172
3411_04,False,0.0498
3411_05,True,0.9458
3411_06,True,0.9487
3411_07,False,0.098
3414_01,False,0.0486
3416_01,False,0.0026
3427_01,True,0.538
3429_01,True,0.9055
3435_01,False,0.0689
3436_01,True,0.7067
3448_01,False,0.2871
3448_02,True,0.6068
3451_01,False,0.1981
3452_01,False,0.3459
3457_01,True,0.6911
3460_01,False,0.133
3463_01,False,0.4896
3466_01,False,0.0922
3471_01,False,0.005
3472_01,True,0.5094
3477_01,False,0.0022
3477_02,True,0.9197
3479_01,False,0.2073
3481_01,False,0.0349
3482_01,False,0.0411
3482_02,True,0.5795
3493_01,False,0.4938
3494_01,False,0.0022
3494_02,True,0.9682
3498_01,False,0.2045
3500_01,False,0.2627
3502_01,False,0.0825
3503_01,False,0.4201
3505_01,False,0.1209
3507_01,True,0.5227
3508_01,False,0.2053
3508_02,True,0.9436
3509_01,True,0.9933
3509_02,False,0.0563
3510_01,True,0.6344
3513_01,True,0.9938
3513_02,True,0.9845
3513_03,False,0.3236
3513_04,True,0.9923
3516_01,False,0.1046
3517_01,True,0.6656
3522_01,True,0.6727
3524_01,False,0.1655
3526_01,False,0.0596
3529_01,True,0.9664
3532_01,True,0.9655
3538_01,False,0.0068
3541_01,False,0.2128
3544_01,False,0.1723
3544_02,True,0.5233
3545_01,False,0.1835
3549_01,False,0.0069
3549_02,True,0.9701
3551_01,False,0.1337
3554_01,False,0.1051
3557_01,False,0.2413
3571_01,True,0.7006
3574_01,False,0.3266
3575_01,False,0.017
3580_01,True,0.9756
3580_02,True,0.9848
3581_01,False,0.4725
3583_01,False,0.1381
3585_01,True,0.7144
3587_01,True,0.7322
3587_02,False,0.1457
3587_03,True,0.705
3589_01,False,0.0396
3589_02,False,0.4093
3589_03,True,0.5098
3589_04,False,0.4099
3589_05,False,0.0922
3589_06,False,0.4111
3589_07,True,0.6009
3590_01,False,0.201
3593_01,True,0.7311
3599_01,True,0.5834
3601_01,False,0.0481
3601_02,False,0.3696
3601_03,False,0.4089
3601_04,False,0.4877
3601_05,False,0.441
3601_06,False,0.0685
3601_07,False,0.3543
3603_01,True,0.9673
3603_02,True,0.9679
3604_01,True,0.5652
3611_01,False,0.4562
3617_01,False,0.2644
3617_02,False,0.4869
3617_03,False,0.1228
3618_01,True,0.9808
3618_02,False,0.0029
3618_03,True,0.9802
3618_04,False,0.013
3621_01,False,0.0903
3621_02,False,0.1309
3623_01,False,0.4662
3627_01,True,0.9979
3632_01,False,0.2796
3633_01,True,0.6516
3635_01,True,0.7028
3635_02,False,0.1188
3637_01,False,0.0447
3638_01,False,0.3675
3643_01,True,0.6255
3646_01,True,0.5454
3646_02,True,0.8864
3649_01,False,0.119
3651_01,True,0.9844
3656_01,True,0.8878
3656_02,False,0.0319
3657_01,True,0.9596
3657_02,True,0.9464
3657_03,False,0.1613
3659_01,False,0.3139
3659_02,False,0.4093
3659_03,False,0.3559
3659_04,False,0.3056
3659_05,False,0.0453
3659_06,False,0.3981
3659_07,False,0.4541
3661_01,False,0.1303
3663_01,True,0.9691
3666_01,True,0.7028
3669_01,False,0.4342
3670_01,True,0.6104
3672_01,False,0.1156
3672_02,False,0.2588
3673_01,False,0.4624
3675_01,True,0.5157
3675_02,True,0.6202
3675_03,True,0.6419
3676_01,True,0.9868
3683_01,True,0.9774
3683_02,True,0.9781
3684_01,True,0.5337
3684_02,False,0.4618
3685_01,True,0.5752
3687_01,True,0.997
3689_01,False,0.2334
3694_01,True,0.598
3695_01,False,0.2256
3696_01,True,0.9656
3697_01,False,0.1153
3698_01,False,0.1145
3701_01,True,0.9619
3701_02,True,0.9029
3701_03,True,0.9719
3709_01,True,0.7624
3712_01,True,0.7685
3712_02,True,0.701
3712_03,True,0.8114
3712_04,True,0.5818
3712_05,True,0.6244
3717_01,False,0.0565
3717_02,True,0.6813
3718_01,True,0.9735
3720_01,True,0.9758
3720_02,True,0.9663
3720_03,True,0.978
3721_01,False,0.0282
3722_01,False,0.221
3723_01,False,0.392
3725_01,True,0.7605
3727_01,False,0.2079
3730_01,True,0.9662
3731_01,True,0.7725
3738_01,True,0.7572
3740_01,False,0.1359
3746_01,False,0.241
3746_02,True,0.5812
3746_03,True,0.5756
3746_04,True,0.6969
3762_01,False,0.3472
3763_01,False,0.1383
3764_01,True,0.5667
3764_02,False,0.4695
3766_01,True,0.9653
3766_02,True,0.9664
3780_01,True,0.9615
3782_01,False,0.2654
3782_02,False,0.0248
3791_01,False,0.0102
3792_01,True,0.6083
3794_01,True,0.7132
3799_01,False,0.4565
3800_01,False,0.1766
3802_01,False,0.1371
3806_01,True,0.7132
3808_01,False,0.4194
3809_01,False,0.0874
3809_02,False,0.3562
3813_01,True,0.5909
3819_01,False,0.0739
3825_01,False,0.1071
3827_01,False,0.274
3828_01,True,0.9812
3828_02,False,0.0686
3828_03,True,0.8283
3829_01,True,0.5345
3829_02,True,0.7419
3833_01,True,0.9626
3834_01,True,0.7605
3837_01,False,0.1306
3840_01,False,0.0315
3843_01,True,0.7802
3844_01,False,0.3247
3844_02,True,0.9496
3845_01,False,0.3925
3855_01,True,0.691
3858_01,True,0.9032
3858_02,True,0.8854
3858_03,False,0.0594
3858_04,False,0.063
3859_01,True,0.9732
3860_01,True,0.9337
3861_01,False,0.0937
3863_01,False,0.3272
3865_01,True,0.7716
3869_01,True,0.5715
3876_01,True,0.995
3876_02,True,0.8505
3876_03,True,0.9957
3877_01,False,0.1853
3878_01,False,0.1421
3880_01,False,0.4733
3881_01,False,0.3014
3882_01,True,0.9607
3884_01,False,0.0654
3885_01,False,0.1693
3887_01,True,0.9849
3889_01,True,0.8394
3889_02,True,0.7505
3891_01,True,0.7127
3892_01,True,0.5643
3892_02,False,0.0986
3893_01,False,0.0701
3893_02,True,0.9713
3893_03,False,0.1377
3900_01,False,0.1582
3901_01,True,0.694
3902_01,True,0.9515
3905_01,True,0.7725
3906_01,False,0.0054
3906_02,False,0.1128
3908_01,False,0.4357
3908_02,True,0.6191
3910_01,True,0.7132
3914_01,False,0.1047
3918_01,False,0.1552
3920_01,False,0.1491
3925_01,False,0.0266
3925_02,False,0.1053
3929_01,True,0.8099
3934_01,True,0.9768
3934_02,False,0.2686
3943_01,True,0.7095
3943_02,True,0.7087
3943_03,False,0.2363
3947_01,False,0.1588
3951_01,False,0.1389
3953_01,True,0.5628
3956_01,False,0.4111
3957_01,True,0.7366
3965_01,False,0.154
3969_01,False,0.0952
3972_01,True,0.9836
3975_01,False,0.4255
3978_01,True,0.7131
3979_01,False,0.0024
3982_01,False,0.1745
3983_01,False,0.1828
3989_01,True,0.7244
3989_02,True,0.904
3989_03,True,0.5861
3989_04,True,0.7867
3990_01,True,0.7756
3993_01,False,0.0681
4004_01,False,0.0835
4007_01,False,0.042
4011_01,True,0.776
4012_01,True,0.9893
4012_02,True,0.9848
4015_01,True,0.9694
4015_02,False,0.2161
4024_01,True,0.8181
4025_01,True,0.8642
4028_01,False,0.4949
4029_01,True,0.9734
4041_01,True,0.6813
4048_01,True,0.9377
4048_02,True,0.9735
4048_03,True,0.7004
4051_01,True,0.6939
4052_01,True,0.9105
4054_01,True,0.9719
4054_02,True,0.9897
4054_03,False,0.1973
4056_01,False,0.1047
4057_01,False,0.2034
4059_01,True,0.8887
4059_02,False,0.0611
4062_01,False,0.0019
4067_01,False,0.3306
4070_01,True,0.9845
4070_02,True,0.9938
4070_03,True,0.8562
4073_01,False,0.1704
4073_02,True,0.6309
4074_01,False,0.4223
4077_01,False,0.0112
4085_01,True,0.5309
4086_01,False,0.188
4086_02,True,0.6984
4086_03,True,0.569
4087_01,True,0.5001
4088_01,True,0.605
4092_01,True,0.6746
4094_01,False,0.004
4094_02,False,0.0035
4100_01,True,0.9822
4105_01,False,0.4711
4111_01,True,0.7756
4117_01,False,0.2002
4118_01,False,0.1825
4119_01,True,0.8838
4121_01,False,0.0883
4122_01,True,0.5249
4123_01,False,0.1386
4124_01,True,0.6994
4126_01,False,0.0307
4133_01,True,0.974
4133_02,True,0.9686
4136_01,True,0.9734
4136_02,False,0.0315
4138_01,False,0.0439
4139_01,False,0.133
4146_01,False,0.3543
4148_01,False,0.4765
4153_01,False,0.2892
4155_01,True,0.9917
4157_01,False,0.2771
4161_01,True,0.6067
4162_01,True,0.6813
4164_01,True,0.9693
4180_01,True,0.9861
4180_02,False,0.0043
4187_01,False,0.1193
4190_01,True,0.9953
4192_01,False,0.3261
4193_01,True,0.7004
4195_01,False,0.3113
4198_01,True,0.9133
4200_01,False,0.4467
4201_01,False,0.4868
4202_01,True,0.9834
4202_02,False,0.0444
4209_01,False,0.0271
4217_01,False,0.3
4224_01,False,0.097
4224_02,True,0.503
4226_01,True,0.9493
4226_02,False,0.0415
4227_01,True,0.6885
4228_01,False,0.143
4234_01,False,0.1145
4234_02,False,0.1291
4235_01,False,0.1954
4235_02,True,0.6885
4236_01,False,0.4726
4236_02,True,0.9735
4241_01,False,0.4905
4247_01,True,0.8183
4247_02,False,0.1415
4248_01,False,0.0949
4248_02,False,0.1148
4250_01,True,0.566
4263_01,False,0.2572
4263_02,True,0.7469
4263_03,True,0.7469
4265_01,True,0.9948
4268_01,True,0.9261
4268_02,True,0.9842
4269_01,False,0.4388
4275_01,False,0.0899
4276_01,False,0.0465
4277_01,True,0.5049
4279_01,False,0.3021
4281_01,False,0.1666
4282_01,True,0.9872
4283_01,False,0.4764
4284_01,True,0.9702
4284_02,False,0.1512
4285_01,True,0.6407
4286_01,True,0.5472
4286_02,False,0.2352
4286_03,False,0.3202
4287_01,True,0.5124
4288_01,True,0.8028
4288_02,False,0.2023
4290_01,False,0.1509
4298_01,False,0.1153
4298_02,True,0.9782
4298_03,True,0.9709
4299_01,False,0.3151
4304_01,False,0.1684
4307_01,True,0.9842
4308_01,True,0.6118
4310_01,False,0.1155
4313_01,False,0.4335
4314_01,True,0.6129
4321_01,True,0.9855
4322_01,True,0.7333
4323_01,True,0.9913
4323_02,False,0.1467
4323_03,True,0.7175
4323_04,True,0.9903
4325_01,True,0.6112
4326_01,False,0.149
4328_01,True,0.6118
4331_01,True,0.5959
4341_01,True,0.603
4341_02,True,0.5111
4342_01,False,0.4812
4353_01,True,0.5861
4355_01,True,0.5959
4363_01,True,0.5608
4374_01,False,0.2165
4375_01,True,0.9586
4377_01,True,0.7714
4377_02,True,0.8217
4377_03,True,0.8615
4378_01,False,0.0223
4378_02,False,0.0071
4379_01,True,0.7672
4380_01,False,0.245
4381_01,True,0.9012
4381_02,False,0.237
4384_01,True,0.9135
4385_01,False,0.3965
4385_02,True,0.7566
4385_03,True,0.8749
4389_01,False,0.0717
4394_01,False,0.4039
4398_01,False,0.38
4406_01,False,0.2663
4412_01,False,0.0631
4414_01,True,0.9438
4417_01,True,0.9909
4418_01,False,0.1444
4419_01,False,0.0903
4419_02,False,0.1961
4420_01,False,0.125
4420_02,True,0.6035
4421_01,False,0.2113
4423_01,False,0.0047
4425_01,True,0.9914
4425_02,False,0.375
4434_01,False,0.0498
4435_01,True,0.9696
4435_02,True,0.8857
4439_01,True,0.5805
4439_02,True,0.6021
4442_01,True,0.9795
4443_01,True,0.5132
4443_02,True,0.5869
4454_01,True,0.9917
4455_01,False,0.2336
4455_02,False,0.1899
4455_03,False,0.4959
4458_01,True,0.6118
4460_01,True,0.9717
4468_01,True,0.7757
4471_01,False,0.3208
4478_01,False,0.2318
4480_01,True,0.6329
4481_01,True,0.588
4484_01,False,0.4607
4488_01,False,0.2438
4489_01,False,0.0563
4495_01,False,0.0428
4499_01,True,0.5968
4503_01,False,0.1068
4504_01,True,0.9464
4507_01,False,0.0682
4513_01,True,0.5478
4519_01,True,0.6738
4520_01,False,0.1313
4523_01,True,0.7802
4523_02,True,0.7155
4523_03,False,0.123
4523_04,True,0.6704
4523_05,True,0.7802
4523_06,True,0.6401
4525_01,False,0.0042
4526_01,True,0.5193
4527_01,False,0.1361
4528_01,True,0.684
4536_01,False,0.0086
4540_01,True,0.7629
4541_01,False,0.0625
4545_01,False,0.1616
4548_01,True,0.9837
4551_01,True,0.9953
4551_02,True,0.9949
4551_03,True,0.9958
4551_04,True,0.9933
4554_01,False,0.046
4556_01,False,0.2278
4566_01,False,0.4886
4578_01,False,0.3185
4579_01,True,0.7757
4582_01,True,0.8061
4582_02,True,0.5367
4582_03,True,0.5367
4582_04,True,0.8625
4582_05,True,0.7086
4582_06,True,0.5433
4582_07,True,0.563
4583_01,True,0.993
4583_02,True,0.9918
4583_03,False,0.3929
4584_01,False,0.1989
4588_01,False,0.2075
4589_01,False,0.1792
4590_01,False,0.1761
4598_01,False,0.1014
4599_01,True,0.7629
4600_01,True,0.7181
4600_02,True,0.6074
4601_01,False,0.1287
4614_01,False,0.2755
4614_02,False,0.2579
4616_01,False,0.2326
4618_01,False,0.3271
4619_01,True,0.9349
4626_01,True,0.995
4626_02,False,0.3365
4627_01,False,0.2366
4629_01,False,0.4487
4636_01,True,0.7222
4639_01,True,0.9859
4639_02,True,0.9859
4639_03,False,0.0036
4639_04,False,0.0396
4639_05,True,0.8914
4639_06,True,0.9676
4647_01,True,0.76
4660_01,True,0.7732
4666_01,False,0.2755
4669_01,True,0.9844
4670_01,True,0.6078
4671_01,True,0.8329
4671_02,True,0.694
4671_03,False,0.4255
4671_04,True,0.9389
4674_01,False,0.0948
4675_01,True,0.7286
4675_02,False,0.0048
4681_01,False,0.0022
4682_01,True,0.7566
4683_01,True,0.9716
4683_02,True,0.6033
4685_01,True,0.9909
4687_01,False,0.1176
4688_01,False,0.4668
4692_01,False,0.0061
4697_01,True,0.9911
4698_01,True,0.9644
4700_01,True,0.985
4701_01,True,0.9725
4701_02,True,0.9918
4701_03,True,0.9855
4701_04,True,0.9847
4702_01,True,0.8638
4702_02,False,0.3943
4703_01,True,0.9915
4703_02,True,0.9949
4705_01,True,0.8366
4705_02,False,0.4105
4707_01,False,0.0765
4707_02,False,0.2714
4715_01,True,0.9013
4716_01,True,0.7876
4718_01,True,0.9951
4722_01,False,0.2578
4724_01,True,0.96
4727_01,False,0.2986
4727_02,True,0.7482
4729_01,False,0.0726
4731_01,True,0.5968
4734_01,False,0.0561
4735_01,False,0.4208
4736_01,True,0.9908
4737_01,False,0.1433
4740_01,True,0.8191
4742_01,False,0.4265
4745_01,True,0.6127
4747_01,True,0.978
4747_02,False,0.1394
4749_01,False,0.0539
4751_01,False,0.4095
4760_01,True,0.9313
4761_01,True,0.7049
4761_02,True,0.6249
4761_03,True,0.5339
4765_01,True,0.6584
4766_01,True,0.9911
4767_01,True,0.6124
4768_01,True,0.6485
4768_02,True,0.9633
4771_01,True,0.9449
4776_01,True,0.8976
4776_02,False,0.2425
4776_03,True,0.9708
4776_04,True,0.9327
4779_01,False,0.0561
4781_01,False,0.219
4789_01,True,0.507
4799_01,False,0.1621
4799_02,False,0.2096
4799_03,False,0.1435
4800_01,False,0.3285
4802_01,True,0.7165
4802_02,False,0.176
4805_01,True,0.6925
4806_01,False,0.4735
4809_01,False,0.0342
4811_01,True,0.8842
4812_01,True,0.8616
4816_01,True,0.6227
4820_01,True,0.9041
4820_02,False,0.0034
4821_01,False,0.385
4824_01,True,0.9126
4825_01,True,0.9909
4826_01,True,0.8978
4833_01,False,0.0015
4833_02,False,0.3134
4834_01,True,0.8569
4835_01,False,0.09
4839_01,False,0.1256
4843_01,False,0.1277
4843_02,False,0.15
4844_01,True,0.7925
4849_01,True,0.9746
4852_01,True,0.7151
4854_01,True,0.9912
4855_01,True,0.7151
4855_02,True,0.6092
4858_01,False,0.0525
4859_01,True,0.8569
4860_01,False,0.4933
4861_01,False,0.1645
4865_01,False,0.086
4867_01,False,0.2507
4869_01,False,0.1503
4872_01,True,0.5198
4877_01,True,0.5097
4894_01,True,0.8649
4905_01,True,0.7094
4906_01,False,0.3354
4907_01,True,0.8649
4908_01,False,0.3804
4914_01,False,0.0796
4919_01,False,0.337
4921_01,False,0.0032
4922_01,True,0.7184
4926_01,False,0.0501
4928_01,False,0.4387
4931_01,False,0.498
4935_01,False,0.1465
4935_02,True,0.696
4935_03,False,0.3834
4936_01,False,0.0751
4947_01,True,0.5522
4948_01,False,0.0611
4949_01,True,0.9825
4949_02,False,0.0025
4953_01,True,0.977
4955_01,False,0.1373
4957_01,True,0.9928
4959_01,True,0.9916
4960_01,False,0.2855
4962_01,True,0.6797
4966_01,True,0.9924
4966_02,True,0.9846
4967_01,False,0.2645
4968_01,True,0.5832
4969_01,False,0.2878
4969_02,True,0.5416
4971_01,True,0.9093
4976_01,False,0.477
4982_01,True,0.8831
4984_01,True,0.5923
4984_02,False,0.4765
4985_01,True,0.9915
4986_01,False,0.1162
4988_01,True,0.9763
4993_01,True,0.6958
4994_01,False,0.2202
5001_01,True,0.8912
5002_01,True,0.9454
5011_01,True,0.749
5022_01,False,0.1425
5024_01,True,0.9136
5024_02,True,0.9
5024_03,True,0.9155
5024_04,True,0.5321
5024_05,True,0.9124
5026_01,False,0.2838
5029_01,True,0.985
5029_02,True,0.9693
5030_01,True,0.9371
5031_01,False,0.0311
5031_02,False,0.4327
5033_01,False,0.2529
5033_02,False,0.0032
5037_01,False,0.2668
5038_01,False,0.0222
5038_02,True,0.9779
5041_01,True,0.808
5043_01,True,0.9689
5043_02,True,0.957
5043_03,False,0.2506
5045_01,True,0.9911
5046_01,True,0.9227
5047_01,True,0.9493
5049_01,False,0.1257
5053_01,False,0.1563
5054_01,False,0.0244
5055_01,True,0.5944
5056_01,True,0.6436
5056_02,True,0.7241
5066_01,True,0.6719
5071_01,True,0.7439
5075_01,False,0.4889
5077_01,False,0.2045
5078_01,False,0.1348
5079_01,True,0.9912
5081_01,True,0.5268
5082_01,True,0.65
5086_01,True,0.9906
5086_02,False,0.4675
5092_01,True,0.8901
5094_01,True,0.7457
5094_02,False,0.1978
5096_01,False,0.1179
5096_02,False,0.2055
5098_01,True,0.5913
5098_02,True,0.7462
5098_03,True,0.9306
