PassengerId,Transported,Probabilidad
2469_02,False,0.0893
2473_01,False,0.0735
2481_01,True,0.7274
2481_02,False,0.1131
2482_01,False,0.0672
2482_02,False,0.0693
2484_01,True,0.9324
2484_02,False,0.069
2485_01,False,0.1507
2487_01,True,0.9554
2487_02,True,0.9239
2487_03,False,0.2189
2490_01,False,0.0933
2493_01,False,0.0417
2493_02,True,0.515
2494_01,True,0.9791
2494_02,False,0.0306
2495_01,False,0.2232
2501_01,True,0.9729
2504_01,False,0.3273
2507_01,True,0.5959
2511_01,False,0.4767
2514_01,False,0.3804
2517_01,True,0.8956
2525_01,False,0.1398
2529_01,False,0.1507
2533_01,False,0.2547
2536_01,True,0.921
2538_01,True,0.9862
2538_02,True,0.9832
2539_01,False,0.4439
2543_01,False,0.4955
2554_01,True,0.6061
2556_01,True,0.9461
2563_01,True,0.5964
2566_01,False,0.0988
2567_01,True,0.5816
2567_02,True,0.9254
2568_01,False,0.4983
2569_01,False,0.3978
2570_01,True,0.6162
2575_01,True,0.6517
2576_01,True,0.9053
2577_01,True,0.6297
2577_02,True,0.5726
2579_01,False,0.0883
2583_01,True,0.5839
2585_01,True,0.9403
2586_01,True,0.5858
2587_01,True,0.8559
2587_02,True,0.8846
2600_01,True,0.7637
2603_01,True,0.5889
2603_02,True,0.5094
2604_01,True,0.5969
2608_01,True,0.6018
2610_01,False,0.1204
2611_01,False,0.146
2612_01,False,0.169
2613_01,True,0.6069
2614_01,False,0.137
2615_01,True,0.5011
2620_01,True,0.6444
2621_01,False,0.0904
2623_01,False,0.1209
2630_01,False,0.2258
2630_02,True,0.5846
2630_03,True,0.5359
2632_01,False,0.1671
2637_01,False,0.1574
2637_02,True,0.6236
2637_03,True,0.5544
2639_01,True,0.8785
2644_01,False,0.0715
2653_01,True,0.5124
2654_01,False,0.083
2656_01,True,0.9731
2665_01,False,0.136
2667_01,True,0.9878
2667_02,False,0.1155
2667_03,False,0.1701
2667_04,True,0.9728
2667_05,True,0.9856
2669_01,False,0.098
2673_01,True,0.8247
2674_01,False,0.4036
2674_02,False,0.4542
2680_01,False,0.0195
2681_01,True,0.6161
2686_01,False,0.1658
2689_01,False,0.0655
2694_01,True,0.982
2694_02,True,0.8469
2696_01,True,0.8241
2699_01,False,0.2139
2705_01,True,0.6247
2710_01,True,0.9875
2710_02,True,0.9825
2711_01,True,0.5902
2715_01,False,0.1459
2715_02,False,0.1184
2716_01,False,0.1775
2716_02,True,0.9831
2719_01,False,0.2698
2719_02,True,0.9511
2719_03,False,0.0604
2728_01,False,0.4483
2731_01,True,0.6392
2733_01,False,0.2791
2735_01,False,0.0973
2742_01,True,0.6596
2744_01,False,0.3432
2749_01,True,0.6029
2757_01,False,0.0368
2761_01,False,0.2346
2761_02,True,0.7028
2766_01,True,0.7001
2767_01,False,0.0903
2771_01,False,0.1839
2775_01,False,0.2904
2776_01,True,0.6475
2777_01,True,0.9519
2779_01,False,0.1584
2782_01,False,0.1395
2791_01,False,0.1374
2794_01,False,0.1381
2794_02,False,0.1868
2794_03,True,0.8205
2794_04,True,0.9396
2794_05,False,0.1088
2794_06,True,0.8768
2794_07,True,0.8618
2800_01,True,0.8537
2803_01,True,0.9381
2804_01,True,0.6292
2808_01,True,0.9877
2808_02,True,0.8095
2815_01,False,0.1799
2815_02,True,0.6661
2815_03,True,0.5857
2816_01,True,0.962
2827_01,True,0.7082
2828_01,False,0.1698
2829_01,True,0.6426
2830_01,True,0.6316
2833_01,True,0.6768
2836_01,True,0.9545
2841_01,False,0.0407
2842_01,True,0.5998
2844_01,False,0.1205
2845_01,True,0.9857
2845_02,True,0.9837
2848_01,True,0.9566
2848_02,True,0.9541
2848_03,True,0.9734
2849_01,False,0.1753
2850_01,True,0.9526
2850_02,True,0.9377
2850_03,False,0.0695
2850_04,True,0.9424
2851_01,False,0.1206
2855_01,True,0.8931
2864_01,False,0.0565
2868_01,True,0.5785
2868_02,True,0.6543
2868_03,False,0.4843
2868_04,True,0.7044
2874_01,False,0.0588
2879_01,False,0.1459
2885_01,False,0.0917
2886_01,False,0.0428
2889_01,False,0.1315
2895_01,True,0.9664
2896_01,False,0.114
2898_01,True,0.9693
2898_02,True,0.969
2903_01,True,0.5582
2904_01,False,0.1344
2904_02,True,0.984
2911_01,True,0.6061
2914_01,True,0.9517
2915_01,True,0.8922
2916_01,True,0.9454
2917_01,False,0.1469
2918_01,False,0.1599
2921_01,False,0.1266
2922_01,True,0.6667
2923_01,True,0.7181
2924_01,False,0.0404
2931_01,True,0.6259
2931_02,False,0.0873
2932_01,True,0.9701
2933_01,False,0.1523
2937_01,False,0.1487
2939_01,True,0.7482
2946_01,False,0.2902
2946_02,False,0.136
2946_03,False,0.3332
2946_04,False,0.187
2947_01,True,0.6053
2951_01,False,0.1697
2952_01,False,0.2323
2955_01,False,0.1512
2957_01,True,0.6053
2963_01,True,0.5637
2967_01,False,0.4877
2973_01,False,0.0456
2974_01,False,0.1803
2976_01,True,0.9808
2976_02,True,0.9775
2976_03,True,0.981
2976_04,False,0.021
2977_01,False,0.232
2977_02,False,0.2586
2977_03,False,0.2172
2978_01,False,0.1454
2980_01,False,0.1563
2981_01,True,0.6724
2985_01,False,0.443
2987_01,False,0.2312
2989_01,False,0.1927
2991_01,False,0.0432
2997_01,True,0.9862
2997_02,False,0.0691
2997_03,False,0.126
2997_04,True,0.982
2999_01,False,0.3974
3002_01,False,0.1389
3007_01,False,0.1447
3008_01,True,0.9814
3008_02,False,0.1444
3008_03,True,0.9537
3008_04,True,0.5513
3008_05,True,0.9814
3008_06,True,0.9831
3011_01,True,0.5863
3016_01,False,0.456
3016_02,True,0.6388
3016_03,True,0.6388
3016_04,False,0.0929
3017_01,True,0.8283
3028_01,True,0.606
3031_01,True,0.9722
3035_01,False,0.4268
3037_01,True,0.9877
3037_02,True,0.9775
3041_01,False,0.2061
3043_01,True,0.6233
3046_01,True,0.5674
3049_01,False,0.0667
3051_01,False,0.0698
3052_01,False,0.0419
3056_01,True,0.659
3057_01,False,0.1972
3058_01,False,0.1031
3059_01,True,0.9462
3069_01,False,0.335
3072_01,True,0.9699
3074_01,True,0.7594
3075_01,False,0.4833
3077_01,True,0.9853
3077_02,True,0.9873
3078_01,False,0.0653
3078_02,False,0.0959
3078_03,True,0.9809
3078_04,False,0.0275
3086_01,False,0.4477
3089_01,True,0.6419
3094_01,True,0.6482
3097_01,True,0.9661
3098_01,False,0.0759
3101_01,False,0.2168
3105_01,True,0.9791
3105_02,True,0.5842
3105_03,True,0.9791
3106_01,True,0.5048
3107_01,True,0.6004
3108_01,True,0.5777
3109_01,True,0.5217
3115_01,True,0.6677
3122_01,False,0.083
3122_02,False,0.1744
3125_01,False,0.0396
3125_02,False,0.1586
3127_01,True,0.9781
3129_01,True,0.5413
3135_01,False,0.1299
3137_01,True,0.7747
3139_01,False,0.2937
3141_01,True,0.9375
3144_01,False,0.2498
3146_01,False,0.2819
3148_01,True,0.616
3148_02,False,0.1722
3150_01,False,0.3758
3151_01,True,0.9605
3153_01,False,0.1446
3153_02,True,0.6822
3154_01,True,0.6174
3155_01,True,0.9878
3155_02,True,0.7287
3156_01,False,0.1888
3157_01,False,0.1394
3160_01,False,0.0393
3165_01,False,0.1262
3167_01,True,0.5475
3170_01,True,0.6329
3173_01,True,0.6218
3177_01,False,0.1771
3178_01,True,0.961
3183_01,False,0.3802
3186_01,True,0.9574
3187_01,False,0.2716
3190_01,False,0.0857
3190_02,True,0.6903
3194_01,False,0.3335
3198_01,False,0.0502
3199_01,True,0.9084
3202_01,True,0.5152
3207_01,False,0.1838
3208_01,False,0.4105
3214_01,True,0.9546
3222_01,False,0.284
3226_01,True,0.958
3228_01,False,0.1089
3231_01,True,0.7245
3233_01,False,0.4886
3234_01,False,0.1565
3242_01,False,0.1731
3244_01,True,0.955
3244_02,True,0.9643
3244_03,True,0.9407
3245_01,False,0.3936
3245_02,False,0.0393
3246_01,True,0.5536
3249_01,False,0.1203
3249_02,False,0.3914
3250_01,False,0.157
3251_01,False,0.1713
3257_01,True,0.9567
3261_01,False,0.2722
3263_01,True,0.9546
3264_01,False,0.0424
3265_01,False,0.0491
3265_02,True,0.968
3265_03,True,0.9877
3265_04,True,0.9619
3266_01,False,0.1909
3267_01,True,0.9751
3277_01,False,0.0602
3278_01,True,0.9443
3281_01,True,0.9585
3285_01,False,0.3242
3285_02,True,0.6782
3286_01,False,0.0556
3288_01,True,0.9537
3290_01,True,0.9607
3290_02,False,0.0337
3291_01,True,0.6636
3302_01,False,0.0504
3303_01,False,0.0899
3306_01,False,0.0576
3307_01,True,0.7834
3316_01,True,0.7297
3320_01,False,0.0376
3320_02,False,0.0545
3321_01,True,0.9546
3333_01,False,0.4626
3334_01,True,0.6494
3335_01,False,0.0945
3340_01,False,0.0624
3341_01,True,0.8925
3341_02,False,0.1127
3344_01,True,0.9809
3344_02,True,0.9826
3345_01,True,0.6132
3345_02,False,0.1258
3345_03,True,0.6462
3346_01,False,0.1513
3347_01,True,0.8566
3347_02,False,0.1259
3351_01,True,0.826
3351_02,True,0.6104
3354_01,False,0.2302
3355_01,True,0.656
3356_01,False,0.4382
3358_01,False,0.19
3362_01,False,0.2647
3362_02,False,0.2211
3366_01,True,0.9732
3367_01,False,0.4458
3368_01,True,0.6903
3368_02,True,0.7905
3368_03,False,0.1424
3368_04,True,0.682
3368_05,True,0.6314
3368_06,False,0.1555
3368_07,False,0.0989
3369_01,False,0.4497
3373_01,True,0.6157
3374_01,False,0.0903
3375_01,False,0.0601
3376_01,True,0.6849
3378_01,False,0.477
3379_01,True,0.6003
3385_01,False,0.4932
3388_01,True,0.9418
3393_01,True,0.6008
3398_01,False,0.3925
3399_01,False,0.1089
3400_01,True,0.611
3407_01,False,0.3721
3407_02,False,0.1947
3411_01,True,0.5358
3411_02,True,0.5115
3411_03,False,0.4157
3411_04,False,0.0716
3411_05,True,0.8964
3411_06,True,0.9073
3411_07,False,0.2339
3414_01,False,0.1224
3416_01,False,0.0833
3427_01,True,0.6182
3429_01,True,0.9009
3435_01,False,0.0524
3436_01,True,0.765
3448_01,False,0.3455
3448_02,True,0.5295
3451_01,False,0.2397
3452_01,False,0.2892
3457_01,True,0.7791
3460_01,False,0.0492
3463_01,True,0.5408
3466_01,False,0.1106
3471_01,False,0.0197
3472_01,True,0.6912
3477_01,False,0.0544
3477_02,True,0.6513
3479_01,False,0.1313
3481_01,False,0.0603
3482_01,False,0.1098
3482_02,True,0.6516
3493_01,True,0.5502
3494_01,False,0.0307
3494_02,True,0.8133
3498_01,False,0.2431
3500_01,False,0.3109
3502_01,False,0.1044
3503_01,False,0.4611
3505_01,False,0.2018
3507_01,False,0.4551
3508_01,False,0.4519
3508_02,True,0.8194
3509_01,True,0.9877
3509_02,False,0.3083
3510_01,True,0.757
3513_01,True,0.9877
3513_02,True,0.9826
3513_03,False,0.4446
3513_04,True,0.9777
3516_01,False,0.0952
3517_01,True,0.5968
3522_01,True,0.7198
3524_01,False,0.1425
3526_01,False,0.0515
3529_01,True,0.9608
3532_01,True,0.9584
3538_01,False,0.0476
3541_01,False,0.2518
3544_01,False,0.1953
3544_02,False,0.4546
3545_01,False,0.2598
3549_01,False,0.0061
3549_02,True,0.9807
3551_01,False,0.1845
3554_01,False,0.1714
3557_01,False,0.2079
3571_01,True,0.7372
3574_01,False,0.3373
3575_01,False,0.129
3580_01,True,0.8539
3580_02,True,0.985
3581_01,False,0.2915
3583_01,False,0.2014
3585_01,True,0.7638
3587_01,True,0.7619
3587_02,False,0.34
3587_03,True,0.6038
3589_01,False,0.0839
3589_02,True,0.5265
3589_03,True,0.5787
3589_04,True,0.525
3589_05,False,0.2624
3589_06,False,0.4731
3589_07,True,0.5016
3590_01,False,0.2498
3593_01,True,0.6649
3599_01,False,0.4786
3601_01,False,0.0788
3601_02,True,0.5691
3601_03,False,0.4919
3601_04,True,0.606
3601_05,False,0.4809
3601_06,False,0.1176
3601_07,True,0.571
3603_01,True,0.9624
3603_02,True,0.9635
3604_01,True,0.6663
3611_01,False,0.305
3617_01,False,0.2606
3617_02,False,0.4992
3617_03,False,0.1339
3618_01,True,0.9782
3618_02,False,0.0633
3618_03,True,0.9323
3618_04,False,0.0778
3621_01,False,0.0369
3621_02,False,0.0631
3623_01,True,0.8183
3627_01,True,0.9707
3632_01,False,0.308
3633_01,True,0.8128
3635_01,True,0.7814
3635_02,False,0.2283
3637_01,False,0.0824
3638_01,False,0.3166
3643_01,True,0.7198
3646_01,False,0.2938
3646_02,True,0.6228
3649_01,False,0.0984
3651_01,True,0.9696
3656_01,True,0.81
3656_02,False,0.0609
3657_01,True,0.9603
3657_02,True,0.9637
3657_03,False,0.3802
3659_01,False,0.4283
3659_02,True,0.5286
3659_03,True,0.6078
3659_04,False,0.4229
3659_05,False,0.2225
3659_06,True,0.8
3659_07,True,0.5483
3661_01,False,0.0875
3663_01,True,0.9657
3666_01,True,0.793
3669_01,False,0.4282
3670_01,True,0.7276
3672_01,False,0.2481
3672_02,False,0.4087
3673_01,True,0.5303
3675_01,True,0.6198
3675_02,True,0.6761
3675_03,True,0.7445
3676_01,True,0.9693
3683_01,True,0.9816
3683_02,True,0.9789
3684_01,True,0.6814
3684_02,False,0.497
3685_01,False,0.4935
3687_01,True,0.8394
3689_01,False,0.3157
3694_01,True,0.6821
3695_01,False,0.0926
3696_01,True,0.9606
3697_01,False,0.1635
3698_01,False,0.1837
3701_01,True,0.972
3701_02,False,0.4828
3701_03,True,0.9708
3709_01,True,0.799
3712_01,True,0.7001
3712_02,True,0.7166
3712_03,True,0.6885
3712_04,True,0.701
3712_05,True,0.643
3717_01,False,0.1155
3717_02,True,0.7092
3718_01,True,0.961
3720_01,True,0.9544
3720_02,True,0.9544
3720_03,True,0.963
3721_01,False,0.1128
3722_01,False,0.2972
3723_01,False,0.4576
3725_01,True,0.765
3727_01,False,0.193
3730_01,True,0.8996
3731_01,True,0.7841
3738_01,True,0.7007
3740_01,False,0.2237
3746_01,False,0.3002
3746_02,True,0.636
3746_03,True,0.6023
3746_04,True,0.6262
3762_01,False,0.4299
3763_01,False,0.043
3764_01,True,0.6438
3764_02,True,0.5685
3766_01,True,0.9816
3766_02,True,0.9802
3780_01,True,0.9775
3782_01,False,0.2328
3782_02,False,0.0264
3791_01,False,0.0912
3792_01,True,0.6768
3794_01,True,0.713
3799_01,True,0.5291
3800_01,False,0.3966
3802_01,False,0.1161
3806_01,True,0.7138
3808_01,False,0.4546
3809_01,False,0.1174
3809_02,True,0.5469
3813_01,True,0.6288
3819_01,False,0.1859
3825_01,False,0.161
3827_01,False,0.2716
3828_01,True,0.9527
3828_02,False,0.1643
3828_03,True,0.7466
3829_01,False,0.3695
3829_02,True,0.6821
3833_01,True,0.9768
3834_01,True,0.755
3837_01,False,0.1807
3840_01,False,0.0635
3843_01,True,0.5923
3844_01,False,0.4383
3844_02,True,0.9513
3845_01,False,0.3519
3855_01,True,0.6694
3858_01,True,0.8998
3858_02,True,0.9112
3858_03,False,0.1921
3858_04,False,0.204
3859_01,True,0.9473
3860_01,True,0.8125
3861_01,False,0.0986
3863_01,False,0.3483
3865_01,True,0.7225
3869_01,True,0.6345
3876_01,True,0.9666
3876_02,True,0.649
3876_03,True,0.9877
3877_01,False,0.2511
3878_01,False,0.082
3880_01,True,0.5514
3881_01,False,0.2892
3882_01,True,0.8701
3884_01,False,0.0652
3885_01,False,0.1952
3887_01,True,0.9757
3889_01,False,0.3739
3889_02,False,0.383
3891_01,True,0.5373
3892_01,True,0.623
3892_02,False,0.0857
3893_01,False,0.0586
3893_02,True,0.9615
3893_03,False,0.1337
3900_01,False,0.2391
3901_01,True,0.7654
3902_01,True,0.8527
3905_01,True,0.757
3906_01,False,0.0424
3906_02,False,0.2013
3908_01,True,0.5425
3908_02,True,0.6044
3910_01,True,0.703
3914_01,False,0.1114
3918_01,False,0.1353
3920_01,False,0.181
3925_01,False,0.0804
3925_02,False,0.1028
3929_01,True,0.7711
3934_01,True,0.9633
3934_02,False,0.483
3943_01,True,0.7639
3943_02,True,0.7502
3943_03,False,0.2281
3947_01,False,0.15
3951_01,False,0.1241
3953_01,True,0.5892
3956_01,False,0.4189
3957_01,True,0.632
3965_01,False,0.2139
3969_01,False,0.0945
3972_01,True,0.9802
3975_01,False,0.255
3978_01,True,0.5386
3979_01,False,0.0836
3982_01,False,0.1701
3983_01,False,0.253
3989_01,True,0.7791
3989_02,True,0.7737
3989_03,True,0.6184
3989_04,True,0.5332
3990_01,True,0.778
3993_01,False,0.2044
4004_01,False,0.1065
4007_01,False,0.0885
4011_01,True,0.7243
4012_01,True,0.6493
4012_02,True,0.9843
4015_01,True,0.9594
4015_02,False,0.2035
4024_01,True,0.6185
4025_01,True,0.9078
4028_01,True,0.7537
4029_01,True,0.9627
4041_01,True,0.7226
4048_01,True,0.9655
4048_02,True,0.9663
4048_03,True,0.6934
4051_01,True,0.7565
4052_01,True,0.7445
4054_01,True,0.9708
4054_02,True,0.9583
4054_03,False,0.197
4056_01,False,0.1662
4057_01,False,0.3372
4059_01,True,0.7981
4059_02,False,0.0592
4062_01,False,0.1583
4067_01,False,0.3413
4070_01,True,0.9802
4070_02,True,0.988
4070_03,True,0.6769
4073_01,False,0.1223
4073_02,True,0.6859
4074_01,False,0.1757
4077_01,False,0.0121
4085_01,True,0.5167
4086_01,False,0.2209
4086_02,True,0.6936
4086_03,True,0.6267
4087_01,False,0.4516
4088_01,True,0.6627
4092_01,True,0.6477
4094_01,False,0.0651
4094_02,False,0.1035
4100_01,True,0.8574
4105_01,False,0.4868
4111_01,True,0.7893
4117_01,False,0.1243
4118_01,False,0.2779
4119_01,True,0.7121
4121_01,False,0.2446
4122_01,True,0.6326
4123_01,False,0.1569
4124_01,True,0.6627
4126_01,False,0.0699
4133_01,True,0.9598
4133_02,True,0.9538
4136_01,True,0.9421
4136_02,False,0.1294
4138_01,False,0.1112
4139_01,False,0.1849
4146_01,False,0.4586
4148_01,True,0.5658
4153_01,False,0.2589
4155_01,True,0.9732
4157_01,False,0.3139
4161_01,True,0.5856
4162_01,True,0.7253
4164_01,True,0.9587
4180_01,True,0.9855
4180_02,False,0.0429
4187_01,False,0.1052
4190_01,True,0.9094
4192_01,False,0.3186
4193_01,True,0.6443
4195_01,False,0.2253
4198_01,True,0.8929
4200_01,False,0.436
4201_01,False,0.473
4202_01,True,0.9589
4202_02,False,0.0678
4209_01,False,0.06
4217_01,False,0.2384
4224_01,False,0.0481
4224_02,True,0.5009
4226_01,True,0.9685
4226_02,False,0.3312
4227_01,True,0.7139
4228_01,False,0.1967
4234_01,False,0.1108
4234_02,False,0.1258
4235_01,False,0.1777
4235_02,True,0.7168
4236_01,False,0.4421
4236_02,True,0.9655
4241_01,True,0.5366
4247_01,True,0.8128
4247_02,False,0.1024
4248_01,False,0.1593
4248_02,False,0.168
4250_01,True,0.6067
4263_01,False,0.4923
4263_02,True,0.7351
4263_03,True,0.7337
4265_01,True,0.9833
4268_01,True,0.8195
4268_02,True,0.9641
4269_01,True,0.7142
4275_01,False,0.1784
4276_01,False,0.0966
4277_01,True,0.5529
4279_01,False,0.2052
4281_01,False,0.2384
4282_01,True,0.9797
4283_01,False,0.4852
4284_01,True,0.9604
4284_02,False,0.1353
4285_01,True,0.6199
4286_01,True,0.5492
4286_02,False,0.2543
4286_03,False,0.4248
4287_01,True,0.7231
4288_01,True,0.8189
4288_02,False,0.1807
4290_01,False,0.1499
4298_01,False,0.122
4298_02,True,0.968
4298_03,True,0.9509
4299_01,False,0.2123
4304_01,False,0.0943
4307_01,True,0.9647
4308_01,True,0.6717
4310_01,False,0.0475
4313_01,False,0.3683
4314_01,True,0.5786
4321_01,True,0.9647
4322_01,True,0.7441
4323_01,True,0.9878
4323_02,False,0.1482
4323_03,True,0.6067
4323_04,True,0.9875
4325_01,True,0.5365
4326_01,False,0.1298
4328_01,True,0.6841
4331_01,True,0.6153
4341_01,True,0.8023
4341_02,True,0.6098
4342_01,False,0.3785
4353_01,False,0.2584
4355_01,True,0.6137
4363_01,True,0.5275
4374_01,False,0.1907
4375_01,True,0.9345
4377_01,True,0.7388
4377_02,False,0.3765
4377_03,True,0.7916
4378_01,False,0.0443
4378_02,False,0.2323
4379_01,True,0.7654
4380_01,False,0.1227
4381_01,True,0.5948
4381_02,False,0.2201
4384_01,True,0.5922
4385_01,False,0.4638
4385_02,True,0.7421
4385_03,True,0.6917
4389_01,False,0.0347
4394_01,False,0.2252
4398_01,False,0.1733
4406_01,False,0.1196
4412_01,False,0.0562
4414_01,True,0.8792
4417_01,True,0.9674
4418_01,False,0.1725
4419_01,False,0.0854
4419_02,False,0.2207
4420_01,False,0.2371
4420_02,True,0.5624
4421_01,False,0.3083
4423_01,False,0.2003
4425_01,True,0.9759
4425_02,False,0.4489
4434_01,False,0.044
4435_01,True,0.9414
4435_02,True,0.6877
4439_01,True,0.7017
4439_02,True,0.567
4442_01,True,0.8322
4443_01,True,0.5842
4443_02,False,0.3251
4454_01,True,0.9422
4455_01,False,0.3546
4455_02,False,0.2128
4455_03,True,0.5473
4458_01,True,0.6848
4460_01,True,0.9596
4468_01,True,0.6991
4471_01,False,0.1368
4478_01,False,0.3446
4480_01,True,0.5751
4481_01,False,0.2739
4484_01,False,0.2236
4488_01,False,0.1289
4489_01,False,0.1194
4495_01,False,0.1709
4499_01,True,0.6144
4503_01,False,0.2452
4504_01,True,0.8747
4507_01,False,0.0777
4513_01,True,0.5825
4519_01,True,0.6176
4520_01,False,0.1695
4523_01,True,0.7288
4523_02,True,0.6904
4523_03,False,0.1586
4523_04,True,0.5402
4523_05,True,0.7288
4523_06,True,0.5343
4525_01,False,0.1283
4526_01,False,0.4336
4527_01,False,0.2559
4528_01,True,0.6616
4536_01,False,0.0938
4540_01,True,0.7484
4541_01,False,0.0534
4545_01,False,0.222
4548_01,True,0.9603
4551_01,True,0.9359
4551_02,True,0.8466
4551_03,True,0.9878
4551_04,True,0.9759
4554_01,False,0.0649
4556_01,False,0.3382
4566_01,False,0.2744
4578_01,False,0.2052
4579_01,True,0.7681
4582_01,True,0.7358
4582_02,True,0.5123
4582_03,True,0.5123
4582_04,True,0.7219
4582_05,True,0.6796
4582_06,True,0.6942
4582_07,True,0.5054
4583_01,True,0.9686
4583_02,True,0.9764
4583_03,True,0.5048
4584_01,False,0.2241
4588_01,False,0.2356
4589_01,False,0.1907
4590_01,False,0.173
4598_01,False,0.0213
4599_01,True,0.7589
4600_01,True,0.7079
4600_02,True,0.6284
4601_01,False,0.1379
4614_01,False,0.3895
4614_02,False,0.1919
4616_01,False,0.2316
4618_01,False,0.2657
4619_01,True,0.8687
4626_01,True,0.9878
4626_02,False,0.2323
4627_01,False,0.1634
4629_01,False,0.3511
4636_01,True,0.6441
4639_01,True,0.9426
4639_02,True,0.9426
4639_03,False,0.1127
4639_04,False,0.1606
4639_05,True,0.793
4639_06,True,0.8851
4647_01,True,0.7328
4660_01,True,0.6361
4666_01,False,0.1757
4669_01,True,0.9757
4670_01,False,0.4581
4671_01,True,0.9164
4671_02,True,0.7606
4671_03,True,0.6032
4671_04,True,0.9665
4674_01,False,0.1287
4675_01,True,0.5457
4675_02,False,0.1933
4681_01,False,0.0571
4682_01,False,0.4857
4683_01,True,0.9562
4683_02,True,0.749
4685_01,True,0.9654
4687_01,False,0.0504
4688_01,False,0.2702
4692_01,False,0.3082
4697_01,True,0.9571
4698_01,True,0.9786
4700_01,True,0.9776
4701_01,True,0.9616
4701_02,True,0.9859
4701_03,True,0.9864
4701_04,True,0.9807
4702_01,True,0.8065
4702_02,False,0.2552
4703_01,True,0.9804
4703_02,True,0.988
4705_01,True,0.5825
4705_02,False,0.249
4707_01,False,0.0768
4707_02,False,0.4237
4715_01,True,0.878
4716_01,False,0.3463
4718_01,True,0.9844
4722_01,False,0.2204
4724_01,True,0.9714
4727_01,False,0.3069
4727_02,True,0.5099
4729_01,False,0.0649
4731_01,True,0.5893
4734_01,False,0.0543
4735_01,False,0.2764
4736_01,True,0.9647
4737_01,False,0.1762
4740_01,True,0.7867
4742_01,False,0.1382
4745_01,True,0.6779
4747_01,True,0.9812
4747_02,False,0.4262
4749_01,False,0.094
4751_01,False,0.2099
4760_01,True,0.5336
4761_01,True,0.7033
4761_02,True,0.6688
4761_03,False,0.4634
4765_01,True,0.6671
4766_01,True,0.96
4767_01,True,0.6568
4768_01,False,0.4698
4768_02,True,0.9813
4771_01,True,0.6896
4776_01,True,0.9727
4776_02,False,0.3533
4776_03,True,0.9663
4776_04,True,0.9665
4779_01,False,0.1462
4781_01,False,0.1674
4789_01,True,0.6907
4799_01,False,0.0981
4799_02,False,0.251
4799_03,False,0.1319
4800_01,False,0.135
4802_01,True,0.6669
4802_02,False,0.2859
4805_01,True,0.8213
4806_01,False,0.2909
4809_01,False,0.0598
4811_01,True,0.7428
4812_01,True,0.9006
4816_01,False,0.3328
4820_01,True,0.8793
4820_02,False,0.1833
4821_01,False,0.2003
4824_01,True,0.8475
4825_01,True,0.9654
4826_01,True,0.773
4833_01,False,0.025
4833_02,False,0.2258
4834_01,True,0.7806
4835_01,False,0.0953
4839_01,False,0.1983
4843_01,False,0.2328
4843_02,False,0.1858
4844_01,False,0.4606
4849_01,True,0.9668
4852_01,True,0.6565
4854_01,True,0.966
4855_01,True,0.6573
4855_02,True,0.6342
4858_01,False,0.1775
4859_01,True,0.77
4860_01,False,0.3167
4861_01,False,0.2535
4865_01,False,0.2541
4867_01,False,0.2025
4869_01,False,0.184
4872_01,False,0.2296
4877_01,False,0.2898
4894_01,True,0.7819
4905_01,True,0.7477
4906_01,False,0.3477
4907_01,True,0.7808
4908_01,False,0.3838
4914_01,False,0.1153
4919_01,False,0.4116
4921_01,False,0.04
4922_01,False,0.4808
4926_01,False,0.0706
4928_01,True,0.5756
4931_01,True,0.8802
4935_01,False,0.1798
4935_02,True,0.6352
4935_03,False,0.4778
4936_01,False,0.16
4947_01,False,0.1883
4948_01,False,0.0619
4949_01,True,0.9704
4949_02,False,0.02
4953_01,True,0.9404
4955_01,False,0.1574
4957_01,True,0.9834
4959_01,True,0.9635
4960_01,False,0.0827
4962_01,True,0.8104
4966_01,True,0.9754
4966_02,True,0.9804
4967_01,False,0.3488
4968_01,True,0.6208
4969_01,False,0.3602
4969_02,True,0.6556
4971_01,True,0.7849
4976_01,False,0.4528
4982_01,True,0.7703
4984_01,False,0.3455
4984_02,False,0.443
4985_01,True,0.9571
4986_01,False,0.2195
4988_01,True,0.894
4993_01,True,0.573
4994_01,False,0.085
5001_01,True,0.5332
5002_01,True,0.8057
5011_01,True,0.7531
5022_01,False,0.2615
5024_01,True,0.6244
5024_02,True,0.5304
5024_03,True,0.6075
5024_04,False,0.3035
5024_05,True,0.7706
5026_01,False,0.4157
5029_01,True,0.9863
5029_02,True,0.9737
5030_01,True,0.6785
5031_01,False,0.0776
5031_02,True,0.5471
5033_01,False,0.3519
5033_02,False,0.0277
5037_01,True,0.6149
5038_01,False,0.0833
5038_02,True,0.9658
5041_01,False,0.4259
5043_01,True,0.9619
5043_02,True,0.9725
5043_03,False,0.304
5045_01,True,0.9647
5046_01,True,0.7703
5047_01,True,0.7533
5049_01,False,0.1604
5053_01,False,0.2685
5054_01,False,0.0582
5055_01,True,0.6203
5056_01,True,0.6719
5056_02,True,0.7641
5066_01,True,0.7237
5071_01,True,0.6844
5075_01,True,0.6535
5077_01,False,0.249
5078_01,False,0.1309
5079_01,True,0.9674
5081_01,True,0.5998
5082_01,False,0.3972
5086_01,True,0.968
5086_02,False,0.3833
5092_01,True,0.7791
5094_01,True,0.6869
5094_02,False,0.2013
5096_01,False,0.051
5096_02,False,0.1177
5098_01,False,0.256
5098_02,True,0.643
5098_03,True,0.797
5099_01,False,0.2228
